zone,area,sub_area,pole,config_id,config_name,date_inventory,lat,lng,sapid
Downtown,Core - Columbia,1300 COLUMBIA ST,CL-1323,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.719657,-117.167315,SS-007683
Downtown,Columbia,1300 COLUMBIA ST,CL-1324,49382,Sunday Mode,1/4/2021,32.719754,-117.167498,SS-007683
Downtown,Core - Columbia,1300 COLUMBIA ST,CL-1324,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.719754,-117.167498,SS-007683
Downtown,Columbia,1400 COLUMBIA ST,CL-1400W,49382,Sunday Mode,1/4/2021,32.719823,-117.15942,SS-007682
Downtown,Core - Columbia,1400 COLUMBIA ST,CL-1400W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,11/11/2018,32.719823,-117.15942,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1401,49382,Sunday Mode,1/4/2021,32.720069,-117.167316,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1401,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.720069,-117.167316,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1403,49382,Sunday Mode,1/4/2021,32.720201,-117.167316,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1403,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.720201,-117.167316,SS-007682
Downtown,Columbia,1400 COLUMBIA ST,CL-1410,49382,Sunday Mode,1/4/2021,32.719823,-117.15942,SS-007682
Downtown,Core - Columbia,1400 COLUMBIA ST,CL-1410,14754,30 Min Max $1.25 HR 8am-6pm Mon-Sat  (Mobile Pay) (NFC),4/2/2019,32.719823,-117.15942,SS-007682
Downtown,Core - Columbia,1400 COLUMBIA ST,CL-1410,14757,2 Hour Max $1.25 HR 8am-6pm Mon-Sat    (Mobile Pay) (NFC),1/2/2019,32.719823,-117.15942,SS-007682
Downtown,Core - Columbia,1400 COLUMBIA ST,CL-1410,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,12/31/2018,32.719823,-117.15942,SS-007682
Downtown,Columbia,1400 COLUMBIA ST,CL-1412,49382,Sunday Mode,1/4/2021,32.719823,-117.15942,SS-007682
Downtown,Core - Columbia,1400 COLUMBIA ST,CL-1412,14754,30 Min Max $1.25 HR 8am-6pm Mon-Sat  (Mobile Pay) (NFC),4/2/2019,32.719823,-117.15942,SS-007682
Downtown,Core - Columbia,1400 COLUMBIA ST,CL-1412,14757,2 Hour Max $1.25 HR 8am-6pm Mon-Sat    (Mobile Pay) (NFC),1/2/2019,32.719823,-117.15942,SS-007682
Downtown,Core - Columbia,1400 COLUMBIA ST,CL-1412,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,12/31/2018,32.719823,-117.15942,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1415,49382,Sunday Mode,1/4/2021,32.720333,-117.167316,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1415,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.720333,-117.167316,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1417,49382,Sunday Mode,1/4/2021,32.720465,-117.167316,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1417,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.720465,-117.167316,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1419,49382,Sunday Mode,1/4/2021,32.720596,-117.167315,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1419,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.720596,-117.167315,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1421,49382,Sunday Mode,1/4/2021,32.720728,-117.167315,SS-007682
Downtown,Little Italy,1400 COLUMBIA ST,CL-1421,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.720728,-117.167315,SS-007682
Downtown,Little Italy,1500 COLUMBIA ST,CL-1500E,49382,Sunday Mode,1/4/2021,32.720875,-117.167374,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1500E,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,11/11/2018,32.720875,-117.167374,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1502,49382,Sunday Mode,1/4/2021,32.72104,-117.167496,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1502,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.72104,-117.167496,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1504,49382,Sunday Mode,1/4/2021,32.721193,-117.167495,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1504,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.721193,-117.167495,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1512,49382,Sunday Mode,1/4/2021,32.721555,-117.167493,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1512,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.721555,-117.167493,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1519,49382,Sunday Mode,1/4/2021,32.721765,-117.16731,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1519,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.721765,-117.16731,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1521,49382,Sunday Mode,1/4/2021,32.721841,-117.16731,SS-007681
Downtown,Little Italy,1500 COLUMBIA ST,CL-1521,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.721841,-117.16731,SS-007681
Downtown,Little Italy,1600 COLUMBIA ST,CL-1601,49382,Sunday Mode,1/4/2021,32.722076,-117.1673,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1601,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722076,-117.1673,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1607,49382,Sunday Mode,1/4/2021,32.722177,-117.167309,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1607,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722177,-117.167309,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1609,49382,Sunday Mode,1/4/2021,32.722254,-117.167309,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1609,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722254,-117.167309,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1611,49382,Sunday Mode,1/4/2021,32.722351,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1611,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722351,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1613,49382,Sunday Mode,1/4/2021,32.722428,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1613,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722428,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1617,49382,Sunday Mode,1/4/2021,32.722525,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1617,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722525,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1619,49382,Sunday Mode,1/4/2021,32.722602,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1619,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722602,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1621,49382,Sunday Mode,1/4/2021,32.722699,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1621,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722699,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1623,49382,Sunday Mode,1/4/2021,32.722776,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1623,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722776,-117.167308,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1625,49382,Sunday Mode,1/4/2021,32.722873,-117.167307,SS-007680
Downtown,Little Italy,1600 COLUMBIA ST,CL-1625,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.722873,-117.167307,SS-007680
Downtown,Little Italy,1700 COLUMBIA ST,CL-1702,49382,Sunday Mode,1/4/2021,32.723307,-117.168,SS-007679
Downtown,Little Italy,1700 COLUMBIA ST,CL-1702,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.723307,-117.168,SS-007679
Downtown,Little Italy,1700 COLUMBIA ST,CL-1704,49382,Sunday Mode,1/4/2021,32.7232,-117.167527,SS-007679
Downtown,Little Italy,1700 COLUMBIA ST,CL-1704,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.7232,-117.167527,SS-007679
Downtown,Little Italy,1700 COLUMBIA ST,CL-1706,49382,Sunday Mode,1/4/2021,32.72332,-117.167826,SS-007679
Downtown,Little Italy,1700 COLUMBIA ST,CL-1706,16519,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.72332,-117.167826,SS-007679
Downtown,Marina,600 COLUMBIA ST,CL-602,49382,Sunday Mode,1/4/2021,32.711591,-117.167492,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-602,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711591,-117.167492,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-603,49382,Sunday Mode,1/4/2021,32.711648,-117.167309,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-603,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711648,-117.167309,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-604,49382,Sunday Mode,1/4/2021,32.711727,-117.167491,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-604,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711727,-117.167491,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-616,49382,Sunday Mode,1/4/2021,32.711786,-117.16749,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-616,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711786,-117.16749,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-617,49382,Sunday Mode,1/4/2021,32.711843,-117.167308,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-617,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711843,-117.167308,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-618,49382,Sunday Mode,1/4/2021,32.711922,-117.167489,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-618,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711922,-117.167489,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-619,49382,Sunday Mode,1/4/2021,32.711979,-117.167307,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-619,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.711979,-117.167307,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-620,49382,Sunday Mode,1/4/2021,32.712058,-117.167488,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-620,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712058,-117.167488,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-621,49382,Sunday Mode,1/4/2021,32.712116,-117.167306,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-621,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712116,-117.167306,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-622,49382,Sunday Mode,1/4/2021,32.712175,-117.167487,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-622,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712175,-117.167487,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-623,49382,Sunday Mode,1/4/2021,32.712233,-117.167305,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-623,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712233,-117.167305,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-625,49382,Sunday Mode,1/4/2021,32.712311,-117.167304,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-625,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712311,-117.167304,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-627,49382,Sunday Mode,1/4/2021,32.712369,-117.167304,SS-007687
Downtown,Marina,600 COLUMBIA ST,CL-627,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.712369,-117.167304,SS-007687
Uptown,Hillcrest,3800 CENTRE ST,CT-3888,49382,Sunday Mode,1/4/2021,32.749313,-117.148064,SS-006826
Uptown,Hillcrest,3800 CENTRE ST,CT-3888,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.749313,-117.148064,SS-006826
Uptown,Hillcrest,3800 CENTRE ST,CT-3890,49382,Sunday Mode,1/4/2021,32.749741,-117.147847,SS-006826
Uptown,Hillcrest,3800 CENTRE ST,CT-3890,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.749741,-117.147847,SS-006826
Uptown,Hillcrest,3800 CENTRE ST,CT-3892,49382,Sunday Mode,1/4/2021,32.750205,-117.147612,SS-006826
Uptown,Hillcrest,3800 CENTRE ST,CT-3892,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),11/11/2018,32.750205,-117.147612,SS-006826
Downtown,East Village,1200 BROADWAY,D-1202,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715816,-117.153668,SS-004935
Downtown,East Village,1200 BROADWAY,D-1203,49382,Sunday Mode,1/4/2021,32.715662,-117.153582,SS-004935
Downtown,East Village,1200 BROADWAY,D-1203,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715662,-117.153582,SS-004935
Downtown,East Village,1200 BROADWAY,D-1204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715817,-117.1535,SS-004935
Downtown,East Village,1200 BROADWAY,D-1205,49382,Sunday Mode,1/4/2021,32.715663,-117.153414,SS-004935
Downtown,East Village,1200 BROADWAY,D-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715663,-117.153414,SS-004935
Downtown,East Village,1200 BROADWAY,D-1206,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715818,-117.153331,SS-004935
Downtown,East Village,1200 BROADWAY,D-1209,49382,Sunday Mode,1/4/2021,32.715665,-117.153246,SS-004935
Downtown,East Village,1200 BROADWAY,D-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715665,-117.153246,SS-004935
Downtown,East Village,1200 BROADWAY,D-1210,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715819,-117.153163,SS-004935
Downtown,East Village,1200 BROADWAY,D-1214,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.71582,-117.153079,SS-004935
Downtown,East Village,1200 BROADWAY,D-1216,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.71582,-117.152995,SS-004935
Downtown,East Village,1300 BROADWAY,D-1301,49382,Sunday Mode,1/4/2021,32.715668,-117.152735,SS-004936
Downtown,East Village,1300 BROADWAY,D-1301,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715668,-117.152735,SS-004936
Downtown,East Village,1300 BROADWAY,D-1303,49382,Sunday Mode,1/4/2021,32.715668,-117.152636,SS-004936
Downtown,East Village,1300 BROADWAY,D-1303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715668,-117.152636,SS-004936
Downtown,East Village,1300 BROADWAY,D-1306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715823,-117.15252,SS-004936
Downtown,East Village,1300 BROADWAY,D-1308,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715823,-117.152421,SS-004936
Downtown,East Village,1300 BROADWAY,D-1310,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715824,-117.152321,SS-004936
Downtown,East Village,1300 BROADWAY,D-1312,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715824,-117.152205,SS-004936
Downtown,East Village,1300 BROADWAY,D-1314,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715825,-117.152105,SS-004936
Downtown,East Village,1400 BROADWAY,D-1400N,13178,MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat,3/3/2022,32.715842,-117.151332,SS-004937
Downtown,East Village,1400 BROADWAY,D-1400N1,49382,Sunday Mode,1/4/2021,32.715842,-117.151332,SS-004937
Downtown,East Village,1400 BROADWAY,D-1400N1,13178,MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat,11/11/2018,32.715842,-117.151332,SS-004937
Downtown,East Village,1400 BROADWAY,D-1400N2,49382,Sunday Mode,1/4/2021,32.715869,-117.151,SS-004937
Downtown,East Village,1400 BROADWAY,D-1400N2,13178,MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat,11/11/2018,32.715869,-117.151,SS-004937
Downtown,East Village,1400 BROADWAY,D-1403,49382,Sunday Mode,1/4/2021,32.715673,-117.151698,SS-004937
Downtown,East Village,1400 BROADWAY,D-1403,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715673,-117.151698,SS-004937
Downtown,East Village,1400 BROADWAY,D-1405,49382,Sunday Mode,1/4/2021,32.715673,-117.151584,SS-004937
Downtown,East Village,1400 BROADWAY,D-1405,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715673,-117.151584,SS-004937
Downtown,East Village,1400 BROADWAY,D-1407,49382,Sunday Mode,1/4/2021,32.715674,-117.151469,SS-004937
Downtown,East Village,1400 BROADWAY,D-1407,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715674,-117.151469,SS-004937
Downtown,East Village,1400 BROADWAY,D-1409,49382,Sunday Mode,1/4/2021,32.715675,-117.151355,SS-004937
Downtown,East Village,1400 BROADWAY,D-1409,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715675,-117.151355,SS-004937
Downtown,East Village,1400 BROADWAY,D-1421,49382,Sunday Mode,1/4/2021,32.715666,-117.150932,SS-004937
Downtown,East Village,1400 BROADWAY,D-1421,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715666,-117.150932,SS-004937
Downtown,East Village,1400 BROADWAY,D-1423,49382,Sunday Mode,1/4/2021,32.715672,-117.1508,SS-004937
Downtown,East Village,1400 BROADWAY,D-1423,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715672,-117.1508,SS-004937
Downtown,East Village,1400 BROADWAY,D-1425,49382,Sunday Mode,1/4/2021,32.715677,-117.150926,SS-004937
Downtown,East Village,1400 BROADWAY,D-1425,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715677,-117.150926,SS-004937
Downtown,East Village,1400 BROADWAY,D-1427,49382,Sunday Mode,1/4/2021,32.715678,-117.150811,SS-004937
Downtown,East Village,1400 BROADWAY,D-1427,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715678,-117.150811,SS-004937
Downtown,East Village,1400 BROADWAY,D-1429,49382,Sunday Mode,1/4/2021,32.715678,-117.150697,SS-004937
Downtown,East Village,1400 BROADWAY,D-1429,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat (NFC),11/11/2018,32.715678,-117.150697,SS-004937
Downtown,East Village,1500 BROADWAY,D-1508,49382,Sunday Mode,1/4/2021,32.715654,-117.150037,SS-004938
Downtown,East Village,1500 BROADWAY,D-1508,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715654,-117.150037,SS-004938
Downtown,East Village,1500 BROADWAY,D-1510,49382,Sunday Mode,1/4/2021,32.715604,-117.150022,SS-004938
Downtown,East Village,1500 BROADWAY,D-1510,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715604,-117.150022,SS-004938
Downtown,East Village,1500 BROADWAY,D-1512,49382,Sunday Mode,1/4/2021,32.715692,-117.149725,SS-004938
Downtown,East Village,1500 BROADWAY,D-1512,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715692,-117.149725,SS-004938
Downtown,East Village,1500 BROADWAY,D-1514,49382,Sunday Mode,1/4/2021,32.715698,-117.149809,SS-004938
Downtown,East Village,1500 BROADWAY,D-1514,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715698,-117.149809,SS-004938
Downtown,East Village,1600 BROADWAY,D-1601,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),11/11/2018,32.715685,-117.149386,SS-004939
Downtown,East Village,1600 BROADWAY,D-1602,49382,Sunday Mode,1/4/2021,32.715834,-117.149235,SS-004939
Downtown,East Village,1600 BROADWAY,D-1602,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715834,-117.149235,SS-004939
Downtown,East Village,1600 BROADWAY,D-1603,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715678,-117.14928,SS-004939
Downtown,East Village,1600 BROADWAY,D-1604,49382,Sunday Mode,1/4/2021,32.715846,-117.149263,SS-004939
Downtown,East Village,1600 BROADWAY,D-1604,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715846,-117.149263,SS-004939
Downtown,East Village,1600 BROADWAY,D-1605,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715687,-117.149171,SS-004939
Downtown,East Village,1600 BROADWAY,D-1606,49382,Sunday Mode,1/4/2021,32.715863,-117.149105,SS-004939
Downtown,East Village,1600 BROADWAY,D-1606,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715863,-117.149105,SS-004939
Downtown,East Village,1600 BROADWAY,D-1607,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715714,-117.149155,SS-004939
Downtown,East Village,1600 BROADWAY,D-1608,49382,Sunday Mode,1/4/2021,32.715841,-117.14907,SS-004939
Downtown,East Village,1600 BROADWAY,D-1608,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715841,-117.14907,SS-004939
Downtown,East Village,1600 BROADWAY,D-1609,49382,Sunday Mode,1/4/2021,32.715749,-117.149038,SS-004939
Downtown,East Village,1600 BROADWAY,D-1609,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715749,-117.149038,SS-004939
Downtown,East Village,1600 BROADWAY,D-1610,49382,Sunday Mode,1/4/2021,32.715842,-117.14892,SS-004939
Downtown,East Village,1600 BROADWAY,D-1610,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715842,-117.14892,SS-004939
Downtown,East Village,1600 BROADWAY,D-1612,49382,Sunday Mode,1/4/2021,32.715842,-117.148853,SS-004939
Downtown,East Village,1600 BROADWAY,D-1612,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715842,-117.148853,SS-004939
Downtown,East Village,1600 BROADWAY,D-1615,49382,Sunday Mode,1/4/2021,32.715822,-117.14888,SS-004939
Downtown,East Village,1600 BROADWAY,D-1615,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715822,-117.14888,SS-004939
Downtown,East Village,1600 BROADWAY,D-1616,49382,Sunday Mode,1/4/2021,32.715844,-117.148702,SS-004939
Downtown,East Village,1600 BROADWAY,D-1616,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715844,-117.148702,SS-004939
Mid-City,Golden Hill,1900 BROADWAY,D-1910,49382,Sunday Mode,1/4/2021,32.715889,-117.146272,SS-004940
Mid-City,Golden Hill,1900 BROADWAY,D-1910,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715889,-117.146272,SS-004940
Mid-City,Golden Hill,1900 BROADWAY,D-1914,45754,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC) with 10 Min Sensor Courtesy,3/24/2021,32.715883,-117.146124,SS-004940
Mid-City,Golden Hill,1900 BROADWAY,D-1914,49382,Sunday Mode,1/4/2021,32.715883,-117.146124,SS-004940
Mid-City,Golden Hill,1900 BROADWAY,D-1914,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715883,-117.146124,SS-004940
Mid-City,Golden Hill,1900 BROADWAY,D-1916,45754,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC) with 10 Min Sensor Courtesy,3/24/2021,32.715786,-117.146029,SS-004940
Mid-City,Golden Hill,1900 BROADWAY,D-1916,49382,Sunday Mode,1/4/2021,32.715786,-117.146029,SS-004940
Mid-City,Golden Hill,1900 BROADWAY,D-1916,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.715786,-117.146029,SS-004940
Uptown,Bankers Hill,300 DATE ST,DA-303,49382,Sunday Mode,1/4/2021,32.72297,-117.161933,SS-008757
Uptown,Bankers Hill,300 DATE ST,DA-303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.72297,-117.161933,SS-008757
Uptown,Bankers Hill,300 DATE ST,DA-305,49382,Sunday Mode,1/4/2021,32.722971,-117.161833,SS-008757
